case_id,material,total_length_mm,n_nodes,n_elements,static_max_deflection_mm,static_max_deflection_um,static_max_vonmises_MPa,static_max_shear_MPa,static_factor_of_safety,modal_num_modes,modal_min_frequency_Hz,modal_max_frequency_Hz,freq_mode1_Hz,freq_mode2_Hz,freq_mode3_Hz,freq_mode4_Hz,freq_mode5_Hz,freq_mode6_Hz,var_E,var_Ff,var_Fr,var_Ft,var_L1,var_L2,var_L3,var_L4,var_R1,var_R2,var_R3,var_R4,var_front_z_fraction,var_housing_it_grade,var_pos_tol_front,var_pos_tol_rear,var_rear_z_fraction,var_rho,var_ri,var_sigma_y,mode
106,AISI_4140,549.1817722855773,34461.0,20785.0,0.017353,17.35,23.52,26.13,26.96,6.0,606.51,2465.74,606.51,963.15,1000.65,1370.79,1765.29,2465.74,210848.7933369097,874.2953985492991,863.0316669307751,2080.379336600375,69.1108386285025,427.5289640807977,36.94032460300532,15.601644973271778,38.013657379723256,46.420928586218935,75.24157728088458,54.38933500380337,0.1542920085583169,7.344160671743017,0.008424646881663,0.0186903146111214,0.7585373349177811,7.764188131937483e-09,25.61891750558525,634.013962657758,ansys_mapdl
107,AISI_4140,518.4238577105091,23694.0,12912.0,0.411477,411.48,176.64,198.94,4.08,6.0,147.51,1065.83,147.51,393.95,491.8,514.92,680.68,1065.83,206745.8914074709,659.1737520004018,837.2647742253675,2739.517645658766,84.31576853601265,388.1614832262644,21.86652480648493,24.08008114174704,51.01890999370018,36.824369876321846,83.49494714249609,44.16486701145167,0.1333013785351673,6.502301231230277,0.0205623945161115,0.025273654463616,0.8029370836861929,7.995867818168409e-09,34.012352433120675,721.0733591463627,ansys_mapdl
108,AISI_4140,490.3602381177584,24491.0,14375.0,0.074836,74.84,40.46,46.15,16.82,6.0,299.87,1545.24,299.87,508.46,592.81,715.1,772.46,1545.24,208656.56743134203,433.25252060141975,596.6797493182714,1605.4840031780104,73.40074621132507,373.3070757755994,28.35733016852128,15.295085962312552,43.54459818563682,35.02271843821663,91.30271915621118,40.59931641178144,0.2480844719575833,5.084602331235023,0.0248736520386111,0.0399085804674586,0.747780423343957,7.825890547052852e-09,28.0710185162838,680.3936313070758,ansys_mapdl
109,AISI_4140,494.18396726458855,27734.0,16528.0,0.023319,23.32,25.83,28.53,25.93,6.0,606.47,2121.3,606.47,1057.87,1061.67,1254.4,1299.76,2121.3,204088.27675868644,450.1878292351099,541.9287179854779,2168.9372434200195,70.21473450433135,379.07296590294726,30.62765642178209,14.268610435527808,54.56734164741465,41.08743719876662,74.01455641784094,41.8748525537389,0.1158245981012806,5.239544594800764,0.0098662017514244,0.00801389471298,0.810664381187824,7.934052826291685e-09,26.007432782384647,669.7545342631754,ansys_mapdl
110,AISI_4140,566.2379902291079,46402.0,28983.0,0.011523,11.52,12.76,13.6,56.85,6.0,506.89,2504.81,506.89,1217.09,1383.27,1891.18,1936.61,2504.81,205373.22916968723,403.9712808911941,746.5942361342036,1213.8781344153122,89.38420619728095,436.7830021478805,22.80454431618432,17.26623756776225,36.51473101371286,59.47676002569982,86.54712034866714,45.24872275193057,0.1876418439168,5.351891829193974,0.0297350535991698,0.0088058911611051,0.835963570724939,7.821346327108668e-09,25.497414428218512,725.1505613322695,ansys_mapdl
111,AISI_4140,556.3876853056261,37205.0,22479.0,0.028664,28.66,27.58,31.12,23.57,6.0,494.84,2638.42,494.84,1049.19,1054.75,1384.69,2126.1,2638.42,201071.66146380245,967.960705885,740.5263257019424,3034.5350639503104,67.82714228630914,429.74123650253466,35.40094635700967,23.4183601597726,38.4072520048132,58.29739621265493,77.32500586657714,47.79710200692188,0.2012691202376277,5.664552871986112,0.0178958177192898,0.0288931916997513,0.7045393420577346,7.925826558031859e-09,33.54295203061715,650.0527923828802,ansys_mapdl
112,AISI_4140,506.1850042021357,31220.0,18868.0,0.007946,7.95,9.39,10.34,71.05,6.0,529.06,2730.68,529.06,1427.49,1440.14,1708.32,2404.54,2730.68,210209.6725266951,397.2380398121322,490.3006059839192,1204.524886960101,70.44397410760931,379.4746692399294,36.007368189763056,20.258992664833976,40.33922497336943,58.20865673818558,71.24152460356066,53.7268908121456,0.159252825977386,6.467150445860252,0.0249788754102234,0.0331057456266477,0.8009727058891911,7.805803951709332e-09,29.936316558357937,667.2694241027509,ansys_mapdl
113,AISI_4140,484.8232475456102,34476.0,20524.0,0.023834,23.83,36.34,39.34,16.64,6.0,593.24,2207.15,593.24,1071.89,1150.24,1219.75,1386.36,2207.15,204285.5469727174,599.9514954062485,1409.1264547599928,2331.863626713432,77.92864137217697,364.82131744960446,18.06845259063588,24.004836133192832,50.40580760980228,44.01636541517076,92.28015079027836,42.864562789183125,0.1647077463427145,5.813975218697569,0.0201258449343657,0.0346712966363482,0.7634180404846965,7.982961898212723e-09,25.9694128131835,604.5856351692796,ansys_mapdl
114,AISI_4140,489.7840672012511,31079.0,18162.0,0.027477,27.48,32.27,36.13,20.89,6.0,548.64,2968.81,548.64,971.12,1071.49,1596.65,2475.74,2968.81,205119.525223882,938.4106304700414,303.81642939040654,2294.768036364683,71.95313972475861,362.1873436207876,32.9507105968773,22.692873258827607,36.37595169132156,52.92826595432804,73.90927629957093,51.90775121341494,0.173086814455684,6.388891925279491,0.005903273655343,0.0312628342337381,0.6562840394412989,7.993319785253362e-09,32.67139654109218,674.3027403472195,ansys_mapdl
115,AISI_4140,504.2889865983109,31172.0,18299.0,0.019843,19.84,18.89,20.71,33.24,6.0,570.2,2371.81,570.2,1359.95,1383.72,1638.31,1959.28,2371.81,213814.6332373868,340.6495166175029,329.5931716488962,2228.2405557636494,77.90386921364365,374.76207340494136,36.53450713496964,15.088536844756298,45.13600410138684,53.50978874075516,82.17569824557172,40.42583631026482,0.2158584216993679,6.425274448451447,0.0295925218713958,0.0242227352442019,0.8492543036266196,7.835887047432484e-09,33.98995142662223,628.0905757368208,ansys_mapdl
116,AISI_4140,517.4149414208978,36711.0,22053.0,0.014492,14.49,16.8,17.98,39.77,6.0,564.31,2429.18,564.31,1361.14,1388.52,1567.6,2416.27,2429.18,213995.76689364275,428.1947975618182,745.8340317712507,2173.784886876098,64.42691590732053,403.76753563328896,31.03695714464536,18.183532735642885,38.929949828661215,55.17754699798748,82.32512476456691,39.13842513420234,0.1022875441373433,6.160594885711832,0.0246911969881518,0.0133348008634064,0.8039650925736747,7.870515280155733e-09,32.178456962812774,667.975923986322,ansys_mapdl
117,AISI_4140,554.9713539040097,28428.0,16522.0,0.085959,85.96,54.45,62.47,11.35,6.0,400.76,1525.07,400.76,647.73,681.48,763.24,816.62,1525.07,200509.5111133513,899.1464175894944,1018.3160717004836,3344.7993066989898,81.14315263462565,425.3013970256923,26.46977600981288,22.057028233878818,49.87609008345207,38.87261616367043,90.11048904256992,52.47246529443583,0.1972259856460157,5.410584258345673,0.0224307699179616,0.0288069497418992,0.7714591083423933,7.970789128518094e-09,27.674322544009065,617.9896290082489,ansys_mapdl
118,AISI_4140,489.9175037956466,28996.0,17105.0,0.037893,37.89,35.64,39.79,19.99,6.0,503.23,2533.96,503.23,855.26,945.81,1427.53,1804.0,2533.96,203702.44521367832,677.5446894700272,1490.7265429296017,2899.2798500781946,72.63828764129424,374.49336017209566,27.7034363049898,15.082419677266875,35.458221425138994,43.37440608733857,94.02359277967544,43.56292739653706,0.1365647944766422,7.578355180046426,0.0154113698774694,0.0315381640495759,0.7571022203397059,7.7064498017478e-09,29.71673401272785,712.3274805664876,ansys_mapdl
119,AISI_4140,511.9543817771116,27243.0,15241.0,0.633009,633.01,202.51,232.09,3.03,6.0,95.75,797.94,95.75,267.07,359.31,369.12,495.33,797.94,200917.5394409188,437.33840870855977,1359.964798025129,1637.784162940167,70.00004358103187,394.73147853806336,30.81841706794359,16.40444259007271,49.23266837873002,35.78696391974605,81.98844430174641,42.01346203296246,0.1575510804786062,5.263247441325035,0.0143158738188278,0.0304272018727061,0.7990255791395993,7.734619364182451e-09,34.52014460680701,614.2677071217365,ansys_mapdl
120,AISI_4140,542.0979916921301,38965.0,24172.0,0.020519,20.52,25.31,27.86,24.43,6.0,460.17,2629.6,460.17,1054.81,1154.02,1272.61,1843.13,2629.6,204026.50035984605,389.4099714623582,1001.8192792867954,3432.4784568571654,62.99858248983431,431.7237748651696,32.20130754196337,15.174326795162855,49.7050385808184,58.14820344585398,79.6351966793774,54.884802736453146,0.1600961193404098,7.027967195836668,0.0175601202661968,0.0217922801718995,0.7241484765154322,7.981643152616845e-09,27.698760741072466,618.2076602447328,ansys_mapdl
121,AISI_4140,568.2300298890207,42900.0,26660.0,0.012648,12.65,15.66,17.3,41.64,6.0,463.81,2255.6,463.81,928.48,978.77,1208.36,1552.48,2255.6,206276.0533235096,273.7661833302637,1254.2963120716554,1470.2686462630122,88.17655994585637,440.41182805767255,28.536103064878105,11.105538820613596,47.21340429240897,56.32670139076925,92.1170369620902,48.06050819173498,0.1748775144407215,6.417387687279938,0.022812822114502,0.0116765668141592,0.6885526596010947,7.808741709091818e-09,28.24932625694867,652.2102807106037,ansys_mapdl
122,AISI_4140,534.4816316708553,26830.0,15144.0,0.104631,104.63,91.66,101.56,7.61,6.0,319.93,1489.07,319.93,448.37,527.41,792.79,853.9,1489.07,200058.14234477084,424.7710698316042,608.6816145312736,3280.99341664172,78.05129499527462,414.32742990292775,22.12328447857228,19.97962229408072,49.967367429156575,37.37699094096763,89.57929505368777,37.88472556859535,0.1471620735557093,5.125032610044254,0.0214193400620687,0.0266893769092918,0.6538824956438942,7.79430069653947e-09,30.055628719578003,697.3865818785385,ansys_mapdl
123,AISI_4140,513.8461107615934,30511.0,18050.0,0.025451,25.45,20.52,22.92,35.23,6.0,477.24,2573.56,477.24,704.94,830.75,1445.84,1796.49,2573.56,208782.6905606265,452.9324617982791,1119.3571136645955,1881.1514056033388,79.84555873808215,380.0428430215493,32.62377314880689,21.333935853155044,35.008340434758686,47.64365421898987,91.4835666509558,52.98559567941994,0.1980037679194988,5.639629270533832,0.0183593809841328,0.0310286445650768,0.6634787607142224,7.925935528939615e-09,29.61756735654192,722.6509470431483,ansys_mapdl
124,AISI_4140,521.9504104411128,32635.0,19383.0,0.020491,20.49,16.83,18.13,35.77,6.0,568.94,2027.93,568.94,874.63,971.52,1047.71,1248.17,2027.93,203811.90519176892,390.95453292810174,423.4915103058337,1608.5193126238892,85.82334786037089,391.9265983440212,22.64436608080963,21.55609815591115,52.40817274780497,46.13398083084178,81.03884374947097,39.96446622647301,0.2260415019503549,5.801433183618209,0.0171908401887543,0.0195969447117954,0.7039713985197348,7.987642092443138e-09,26.75227430625144,601.9583784529385,ansys_mapdl
125,AISI_4140,505.6171631908473,46114.0,28970.0,0.015532,15.53,21.88,24.2,31.3,6.0,485.36,2251.4,485.36,1036.48,1167.95,1380.04,1792.15,2251.4,214707.4226990771,840.6121278693926,1022.2730998350462,2159.1542361884926,88.38994669287882,365.5577504916082,34.9849610386886,16.68450496767165,50.677783584606026,59.76832531355043,93.44252869789813,52.091957238501934,0.2334032221059001,7.367848756810838,0.0280710353150526,0.0216472914736893,0.7344895493759311,7.784536477669167e-09,27.52180549244456,684.6752099942412,ansys_mapdl
126,AISI_4140,497.9287868211137,29378.0,17564.0,0.027597,27.6,29.83,32.65,20.23,6.0,504.79,2313.57,504.79,1114.39,1216.5,1308.03,1726.15,2313.57,200242.95763443044,889.8535880348408,1264.8594044762367,2682.9271237741355,64.88168405579368,389.2946674915067,30.901491214686544,12.850944059126803,43.42935169360574,51.95894206470821,86.38843499848224,43.16161461477344,0.235265936832806,5.3087097413049165,0.015694181696333,0.0269812274961149,0.7673708335398528,7.855185323396791e-09,29.958273143841343,603.2677303172883,ansys_mapdl
127,AISI_4140,464.607658110507,18756.0,9668.0,0.021066,21.07,16.61,18.14,37.36,6.0,561.67,2261.0,561.67,1215.04,1316.59,1588.55,2183.13,2261.0,200042.55189972924,651.5493470066416,337.0512819041364,1373.4346017853989,75.36263383978773,354.7849006868565,18.50216415850468,15.957959425358096,40.08341824833328,46.31701081937197,70.33449633356337,53.634697434594095,0.1358964256673173,7.523665933184841,0.0153760476855209,0.0204932606796331,0.750273876339274,7.889312362583136e-09,34.63987602786084,620.4735398010185,ansys_mapdl
128,AISI_4140,507.749803633103,47100.0,29970.0,0.019357,19.36,25.88,28.43,25.52,6.0,538.37,2458.96,538.37,1137.94,1287.58,1383.71,1809.16,2458.96,211212.39214821023,226.05040856935085,375.1923395350055,3419.375434780476,74.20417365376508,381.6624721860306,28.62575170292376,23.257406090383498,54.95372306455776,57.44265098822689,91.7114172705941,36.95001439486052,0.1747534389301863,5.093149994688277,0.0268428694728626,0.0284803000072522,0.740794991959399,7.885495597681141e-09,26.32536280272004,660.4155402710081,ansys_mapdl
129,AISI_4140,516.1307133172827,20812.0,10678.0,0.03312,33.12,27.54,31.08,26.61,6.0,508.92,1857.15,508.92,1369.69,1420.59,1457.36,1844.57,1857.15,210130.7349580917,409.9021880127779,926.424923742894,1768.6758838424971,65.23188166005065,414.4363622608813,22.923968674187336,13.538500722163382,41.36690008151597,44.54606638652954,70.04960491902092,35.16884833006348,0.1435373486870676,6.929519675515959,0.011610170910667,0.0229241626886341,0.843992765796693,7.719842310125091e-09,34.58877710462797,732.7610726705587,ansys_mapdl
130,AISI_4140,542.72517065713,36820.0,22436.0,0.019761,19.76,19.93,22.38,30.79,6.0,515.04,2303.01,515.04,1228.69,1364.1,1719.91,1814.31,2303.01,204574.60973894672,616.9310401992337,1194.0803303041312,2907.013429470988,86.51988317560856,401.9554743294464,33.94164101933207,20.308172132742968,49.63938214325928,56.9899407279207,84.95580847418253,35.80651609615111,0.1224021149122349,5.76462676883382,0.0288426152301322,0.0226587738145013,0.8483249772693848,7.961842972292128e-09,31.630574953807667,613.6574002737796,ansys_mapdl
131,AISI_4140,541.4903455121811,31546.0,18479.0,0.014895,14.9,15.81,18.1,42.27,6.0,630.86,2333.37,630.86,1078.92,1127.6,1394.98,1399.53,2333.37,209098.83195234428,765.866082489521,1079.451905281975,1705.6163486514092,63.65905256007921,435.1301362061272,25.834645029911407,16.866511716063354,51.56667895401462,43.39121942681346,79.02378193933119,37.22888756237616,0.1058814881801375,7.103681314738715,0.0201182215528441,0.008240183687142,0.8203605035896273,7.754349115246667e-09,25.461769323834314,668.3752382096868,ansys_mapdl
132,AISI_4140,523.4577902324202,40232.0,24712.0,0.021161,21.16,20.89,22.48,29.88,6.0,446.45,2452.57,446.45,925.97,952.51,1330.35,1848.36,2452.57,208791.83784528164,204.0323229903524,838.5259965220417,2837.670439273012,76.27286360425944,384.96166572065897,38.2899724685695,23.933288438932244,45.81422893986078,59.56896714155056,91.27999378890978,44.333150667003856,0.2191168357486429,6.780109544092177,0.0093353965630666,0.0094902850266159,0.6747071196747366,7.916237216795731e-09,30.26177064122807,624.2386117399562,ansys_mapdl
133,AISI_4140,535.1776676916725,27138.0,15588.0,0.089431,89.43,56.09,58.77,12.11,6.0,289.35,1502.4,289.35,374.56,472.33,822.46,872.26,1502.4,203484.25065864908,332.19201199080305,358.1101571495667,2372.842684062613,79.32910009200029,403.0137841085786,32.78176473851002,20.05301875258357,41.726708405809454,35.80384142457525,87.75017252843206,41.55157310041454,0.1849279126474435,5.901445300686172,0.020471827250612,0.0099223376320085,0.6723771961617331,7.922130360225118e-09,28.82894057643009,679.01613372089,ansys_mapdl
134,AISI_4140,533.3997007323214,25517.0,14143.0,0.03316,33.16,19.23,22.2,34.11,6.0,498.55,2238.28,498.55,891.6,987.03,1370.15,1732.67,2238.28,209587.389557442,294.08275782173695,323.5270990927017,2358.304521955241,77.97871324788156,413.31941830386495,24.452620897055656,17.64894828351934,41.8885035853752,48.88831816580269,85.9346429537382,35.39105448626184,0.1954164133280089,7.167584357862712,0.0288537611804435,0.0395359685372469,0.6949055711097959,7.723454649407012e-09,34.8937820797014,656.0338647889208,ansys_mapdl
135,AISI_4140,501.2380216911205,35972.0,22263.0,0.025126,25.13,27.11,30.07,22.36,6.0,675.72,2662.24,675.72,1124.48,1173.34,1472.41,1867.39,2662.24,212497.99134323729,702.5170794647963,762.3802492831428,2626.0432938456734,86.3729796094097,362.82608276780735,36.91903036676603,15.119928947137405,35.054897506878845,51.38722140591425,82.1258210838996,48.5067013695268,0.2444686392271055,5.960039166256388,0.0081031287287798,0.0392586922870488,0.7235130779278526,7.86589035518147e-09,25.04606698116301,606.0193899940023,ansys_mapdl
136,AISI_4140,543.0201680767243,31298.0,18566.0,0.027298,27.3,30.13,33.84,24.07,6.0,522.89,2368.65,522.89,991.35,993.73,1283.69,1582.3,2368.65,201339.6687168086,939.5738076581296,1258.487155462397,3392.9692576338243,76.18525168997108,423.1531594680384,22.015206138982062,21.666550779732724,47.27659216981682,48.55892990589166,86.62570014143246,48.41984411819264,0.1226126860714504,5.737581503456114,0.0256034859111181,0.0098167552787068,0.734099364294655,7.9034027382566e-09,27.700598649810367,725.0428870537958,ansys_mapdl
137,AISI_4140,551.7351183168465,40636.0,25297.0,0.012249,12.25,15.6,16.83,41.23,6.0,557.0,2464.89,557.0,1207.07,1269.41,1470.48,1785.4,2464.89,211017.31566435943,593.0566837052488,738.7736621525366,1546.2127778396275,85.64496186058204,423.9568241288059,30.830382277270296,11.302950050188318,41.17213085852024,56.35267737511593,79.75918571950535,38.95402481858755,0.1882667436572421,7.974997718421021,0.0217431988702705,0.016817278800483,0.7627636953783781,7.951573179789718e-09,26.233465607909903,643.352486661186,ansys_mapdl
138,AISI_4140,521.5979501577306,41230.0,25647.0,0.018661,18.66,14.86,16.28,42.81,6.0,443.66,2814.12,443.66,1338.95,1369.38,1684.3,2226.85,2814.12,211128.60336003712,536.0126517880416,919.000064734842,2299.334409078494,77.47918304667672,401.7217238651944,22.769843177414867,19.62720006844457,36.07005948307565,59.64917659963254,88.14436756653043,48.30551975495631,0.1903055959221741,7.777757643908187,0.0143354882381804,0.0392840144165998,0.7832260631408586,7.714184371765475e-09,25.32325846932706,636.2212360149982,ansys_mapdl
139,AISI_4140,509.4570840298876,30720.0,18016.0,0.012138,12.14,11.81,12.79,61.91,6.0,558.94,2181.66,558.94,1055.63,1068.44,1380.14,1663.11,2181.66,207760.20819163264,364.8647122683467,724.6793735982999,1149.2105888053848,72.83782635079213,399.6055194828056,19.98886836335001,17.024869832939856,54.64317759870991,52.625224993798085,74.12341899591495,37.48400974788564,0.2387537830857913,5.995476342849274,0.0059834970591529,0.0287944166076604,0.7054874663972336,7.918845785541189e-09,33.327402577479134,731.3797167956993,ansys_mapdl
140,AISI_4140,492.72070068998994,30722.0,18735.0,0.01428,14.28,21.24,22.69,32.86,6.0,638.83,2523.84,638.83,1185.85,1332.96,1361.74,1707.9,2523.84,207543.2457915037,807.9173417138333,626.8346519518385,2000.463815309923,70.33970754949362,388.3308114907294,22.40782876085584,11.642352888911072,50.101300843662685,48.59036464421396,70.77910342571826,36.99849721184136,0.1678390253358942,5.393034657758505,0.0118538350445928,0.0351915683426258,0.7112746467871346,7.94559401313517e-09,25.85320514781742,698.1344406925228,ansys_mapdl
141,AISI_4140,495.4782154074419,25503.0,15064.0,0.010728,10.73,11.64,12.61,55.02,6.0,610.19,2327.89,610.19,1180.4,1209.64,1642.67,1881.77,2327.89,209420.02657278324,537.6344727573347,781.1264351210718,1337.2482780503844,81.86642927550054,385.3755234956444,18.09178050221736,10.144482134079544,54.596323837522434,54.720856176328944,73.69887589393753,39.80253520127293,0.21378590951158,5.470880160603147,0.028199292692359,0.0325261224225128,0.7184581027222557,7.776320982094871e-09,31.67565395824319,640.6615031156534,ansys_mapdl
142,AISI_4140,464.95173959968207,18844.0,9718.0,0.013235,13.24,13.47,15.52,49.9,6.0,591.75,2439.34,591.75,1140.91,1156.19,1446.78,1834.04,2439.34,212250.6828647756,581.9243459128872,561.5351348260576,1124.3782740480303,63.36057727596275,364.2260925370984,15.263369688210911,22.10170009841009,46.62374967319504,45.637473880622416,79.4214385481929,43.630975694116856,0.1750601707444408,7.541520768350082,0.0135329038828916,0.0181234186386067,0.6994700345154874,7.847218858976185e-09,31.466282887401704,672.1431506571845,ansys_mapdl
143,AISI_4140,536.9896704745378,30387.0,17717.0,0.220599,220.6,96.77,111.48,6.62,6.0,185.96,1206.11,185.96,318.27,414.17,577.43,659.21,1206.11,214208.1958829628,589.2536014278642,1138.274113971495,2814.386609337666,89.26522962564826,393.3412178070431,36.79418617461991,17.58903686722652,44.54922293390074,36.34058826413984,92.66549411040252,40.41137363436968,0.2096777432764888,7.405628638006648,0.0122060490947185,0.022145934565095,0.727067826360815,7.868770495675647e-09,31.82252210276853,640.5813153945373,ansys_mapdl
144,AISI_4140,545.6607219126005,23153.0,13203.0,0.022139,22.14,23.51,25.1,28.71,6.0,612.96,2187.6,612.96,983.36,1012.85,1298.68,1492.67,2187.6,207268.78359093337,709.9797734691418,980.0187331982288,1842.2393744593,61.367554439834215,447.6517825154233,25.689738963161112,10.9516459941818,40.50138577637588,41.77409444172387,78.33446353983746,50.310845296267,0.1520469608307693,6.777799380116976,0.0062970378686911,0.0322490625873365,0.7961450859513077,7.826179608099385e-09,26.65470960606511,674.9998515009111,ansys_mapdl
145,AISI_4140,543.3066395003302,31822.0,18650.0,0.030087,30.09,35.94,39.45,17.79,6.0,343.43,1594.03,343.43,515.54,589.71,997.59,1044.64,1594.03,213767.57195959057,403.12514689151294,1345.7403919208848,1304.1773128239968,67.60354806791896,426.0778176697825,30.09939426614781,19.525879496480947,46.81783383757622,36.28885999925747,90.04633632933724,45.020374469520135,0.1030573509639745,6.972169130144889,0.026350332544962,0.0096611699593832,0.7656050998214915,7.936784916528147e-09,27.27376928496438,639.5369874652046,ansys_mapdl
146,AISI_4140,548.0295573879974,21134.0,11664.0,0.043102,43.1,38.2,43.47,18.97,6.0,465.44,1976.25,465.44,693.93,790.14,1168.76,1368.21,1976.25,205469.24072279784,974.4550053372164,1207.8891612612597,2692.507327472309,62.50862624816725,438.3351225096112,30.61667264597473,16.569135984244316,47.6015427127415,42.38580471536614,71.01944080180257,51.96661925139753,0.1410199918853753,7.067979458855825,0.0144385938173153,0.0164806044180601,0.7197511761849829,7.907043682162702e-09,31.839655290071672,724.5436706882339,ansys_mapdl
147,AISI_4140,552.2824910109796,28431.0,16698.0,0.042543,42.54,24.76,28.17,28.79,6.0,352.84,1767.6,352.84,581.25,675.54,1065.97,1215.98,1767.6,202910.0091494523,447.9940136031146,1094.206745180616,1558.314639247767,77.54820027496244,426.2652129338279,37.082899997410976,11.386177804778288,38.36502376396231,39.182567942600336,89.66014263929965,51.63584725655812,0.1688602475779043,6.572354278348583,0.0186583291678577,0.0200694878134418,0.789998095393661,7.711074234137169e-09,29.64755372867241,712.8271381738379,ansys_mapdl
148,AISI_4140,524.0759052754552,23680.0,13425.0,0.024299,24.3,18.89,21.17,39.51,6.0,428.24,1962.49,428.24,556.18,673.6,1146.48,1233.54,1962.49,204110.20061123712,334.1849382248892,483.8221488687776,1407.0783877954875,67.28149196551183,412.3581722680772,25.241889858396465,19.194351183469788,46.04084613183969,39.02811763790873,79.9211605533263,51.80206006402455,0.1392778079630043,6.330915734622324,0.02068237185135,0.0175892358051821,0.6579685949005332,7.776196457273547e-09,28.10752053008339,746.1851145725143,ansys_mapdl
149,AISI_4140,570.0557279598091,20898.0,11375.0,0.026688,26.69,21.74,24.57,29.56,6.0,459.56,1871.36,459.56,637.99,711.61,946.51,1058.88,1871.36,200828.0410671159,395.2241650337994,628.6790861746542,1251.0195531412355,87.32228548577908,440.9457058294228,21.06698862786092,20.72074801674635,47.98852309395951,38.97041704595326,71.1882716640757,49.18673180903333,0.1243953275559171,7.87420821718737,0.0254123568825136,0.0226288109695217,0.6916692189138758,7.771643283855705e-09,28.765078467844244,642.5132639797553,ansys_mapdl
150,AISI_4140,570.7941290772678,23651.0,13472.0,0.026848,26.85,22.19,25.18,27.6,6.0,586.9,2191.28,586.9,916.6,970.26,1318.55,1748.98,2191.28,214675.7959184743,296.5774262786229,1408.0021155851502,1688.4843734513747,78.77800941588688,447.37587065483103,25.34848232038496,19.2917666861649,35.15679323750114,43.75973981701416,86.70522837172842,50.043562385584565,0.1317535684737793,7.628772436719718,0.0118766187611306,0.024080867610171,0.7944689772217151,7.945936973862853e-09,29.65020756760413,612.2852880259363,ansys_mapdl
151,AISI_4140,553.2160108741787,33400.0,20061.0,0.034286,34.29,33.51,36.58,18.35,6.0,521.54,2350.09,521.54,959.02,984.06,1305.67,1645.48,2350.09,203434.1128951699,688.3247232104391,1452.9061743033676,2975.635812498349,80.18746557312969,434.1225582165552,26.13264833926982,12.773338745224054,37.79840988873815,52.60622909166409,83.5176766023374,45.68979060669157,0.2414433873166694,7.634905429265847,0.0212680348486841,0.0138973137753913,0.6827210132913744,7.706872532049688e-09,28.146738373579964,614.9647991601807,ansys_mapdl
152,AISI_4140,530.6324688844976,42133.0,26214.0,0.008152,8.15,16.2,17.3,41.39,6.0,530.7,2731.61,530.7,962.21,988.99,1362.5,1893.44,2731.61,208199.101247984,661.0061338761168,897.0309089022895,1173.5731734846993,77.69057535335764,410.3858710732913,28.268326658776555,14.287695799072118,40.78795166075693,55.14055028317007,88.80525235045661,46.4587108513509,0.1638619163368116,7.594309690537828,0.00707891062621,0.0210014048453634,0.6604764428127223,7.819098504510411e-09,25.1081568999791,670.7046688060541,ansys_mapdl
153,AISI_4140,519.0938117093554,23509.0,13039.0,0.154236,154.24,71.61,78.55,8.79,6.0,257.41,1463.05,257.41,513.44,627.58,700.35,863.32,1463.05,204584.3042101028,633.6605756930568,751.0017228711142,2783.153101450297,72.03751455067385,402.0024595676174,24.113475479382465,20.940362111681672,49.24162670769877,38.74787865031417,81.15283605215835,52.03804910586455,0.1932027327744118,5.555651485534833,0.0060346348445186,0.0123046058922063,0.7474765305800148,7.797154500887366e-09,32.7478442928967,629.6595150984066,ansys_mapdl
154,AISI_4140,471.77330013223633,24642.0,14598.0,0.018918,18.92,18.52,20.64,38.88,6.0,606.77,2434.43,606.77,1335.24,1339.76,1760.14,2020.64,2434.43,201611.0333098905,406.4830530656228,885.306628989017,2295.5306101909487,80.49087497540216,350.655396828077,28.66475747308628,11.962270855670848,45.62120356550389,54.38878854344328,83.69959357225268,52.70071972595281,0.2223871549071195,7.763829321937725,0.006578272703237,0.0347229603878807,0.8213325020587231,7.965916712396476e-09,30.463911921907943,720.1099050496784,ansys_mapdl
155,AISI_4140,451.5486081639576,32800.0,20220.0,0.016233,16.23,22.14,24.51,31.52,6.0,646.33,2762.13,646.33,1237.27,1388.45,1611.86,2125.67,2762.13,210421.67071622828,447.1088741961448,986.0412506829384,2830.5477025224227,65.07717141061448,358.1683724622815,17.01986850373837,11.28319578732318,49.430390308146826,54.86669391106582,87.63063246852944,41.22167883337397,0.2125224606422295,5.849106256386691,0.0156133625000707,0.0118106279657885,0.6903832875935703,7.715782917157468e-09,25.87498828335491,697.9245089112958,ansys_mapdl
156,AISI_4140,489.80260138380015,31570.0,18835.0,0.008979,8.98,9.72,10.76,63.31,6.0,529.74,2696.72,529.74,1250.49,1297.38,1442.52,2201.12,2696.72,208814.49848073488,574.6917594044619,678.7188883408122,1205.597902899197,68.23077162983624,372.44834274917775,24.89171314190852,24.231773862877656,37.876266157634376,50.47655736418661,91.917455166501,43.99489626975413,0.1093911980124014,5.178030653845801,0.0097148814187832,0.0302197617204898,0.7839622939532251,7.860598001507779e-09,28.237293893048047,615.5590746034985,ansys_mapdl
